GID99999990	// Fallout: New Vegas Japanese Language Data 
GID00051596	この発言は不適切であり、相手に不快感を与えるばかりか、会社支給のグレネードの誤った使用と解釈される恐れがある(書式B43を参照のこと)。
GID00051597	種:ウスバカマキリ
GID00051598	私達がもたらした全ての種の中で、mantisは捕食関係において他を圧倒している。この昆虫は食欲旺盛で、そのカモフラージュは不意打ちでの捕食を可能にしている。同様に、我々の植物種の実験体も狩って捕獲している。我々の他の手段から逃げるか避けるかした厄介者さえもだ。ついに、mantisは食料が不足してくると共食いを始め、餌が乏しい時は自らの種の総数を自主規制しているようだ。
GID00051599	武器使用規定H31項
GID00051601	 注意:好戦的乗っ取りが発生した場合、カフェテリアのサービス券の利用を一時中止する。
GID00051602	New Veags西部でScorpionsのリーダーであるYvetteは、Camp McCarranのNCRの補給係将校からの弾薬の安定供給の手筈を整えてほしいと望んでいる。彼女のギャングは最近新しい火器を手に入れたのだが、弾薬不足が使用を躊躇わせている。
GID00051603	種:BE908
GID00051604	一般にハエジゴクとして知られるものの遠い親類である、BE908種は良い成果を上げている。この植物は、その凶暴性と閉ざしている口で、5倍大きさの生物に対してまで脅威となっている。飲み込まれなかった者も、最初の一噛みで無力化される。この植物の移動能力の欠落は、体内から分泌するネクターでおびき寄せる能力によって相殺される。
GID00051612	あなたが剣を抜く間に、Grelokは大きな角のある頭を下げ、あなたの顔にうなる様な笑いを浴びせた。あなたは歯を食いしばり、巨大な両手剣を振り強打を与えた。うなる様な甲高い笑い声の渦中にあってさえ、魔法の刃が澄んだ音をあげた。
GID00051613	激しく振るった剣はあなたの手から抜けて、怪物の巨大な口の中へと飛び込み、虚ろな闇ののぞく喉の奥へと消えた。あなたが一歩退くと、グレロックは勢いよく口を閉め、その場に立ち尽くした。一瞬、凍りついたように固まってから、喉笛をかきむしり出した。怪物の腹の底から、鳴り響く剣のくぐもった音が聞こえてきた。
GID00051614	突然、グレロックの胸が張り裂け、べとついた緑色の血が噴き出した。鳴り響く剣の音がはっきりと聞こえてきた。突き出した魔法の剣の先端から、どろりとした緑の鮮血がボタボタと垂れていた。山頂にうず巻いていた雷雲が晴れつつあった。グレロックをやっつけたのだ!
GID00051615	THE END
GID00051616	(Thanks for playing!)
GID00051617	これが調査してほしいものだ。
GID00051618	1.何人かの死傷者からの報告では、Alpha Stationはフーバーダム近隣の多くの死傷者、負傷者を受け入れているという。それにまだ新しい援軍も来ていないそうだ。Senior Ranger Rebecca Lineholmと話し、正確な死傷者数を把握しろ。フーバーダムになにかひどいことが起こりそうだと我々の何人かは心配している。もしかしたらNCRのエリートレンジャーを呼ぶことになるかもしれない。
GID00051619	2.レンジャーステーションBravoはここ4カ月追加の物資を要求してきていない。無線で連絡できるレンジャーは"異常なし"と報告してきているが、君には指揮官のレンジャーEricsenと話してきてもらいたい、そして彼らがどうやって物資なしでやっているのか調べてきてくれ。
GID00051620	3.DeltaステーションのあるNCR兵士の報告によれば、残虐性を示す恐ろしい行為で最後の一人まで殺されたという。報告ではCaesarの色の服を着たスーパーミュータントの一団に言及していた。この報告はNCR司令部を動揺させている。君にはSenior Ranger Pasonを会ってもらい報告を確かめ、潜伏しているスーパーミュータントの数を調べてもらいたい。
GID00051621	4.Echoステーションは報告された敵の接触より5倍の兵力があるが、これらの敵を迎撃するのにNDR兵士を急派して追跡するのにわずか10%しか成功していない。無線を受けるグールは全てに対して"異常なし"としか言わない。しかし、大勢の意見は違う。だから私のためにレンジャーErasmusと話してきてくれ。たぶん人手不足で多くの人員が必要なのだろう。
GID00051622	5.FoxtrotステーションはNCRパトロール兵士がGreat Khanのハンティングチームと訓練されたデスクローによって虐殺されたと報告してきた。Senior Ranger Kudlowが報告してきたが、彼女から事件の詳細を聞けるとは思わない。彼女と話し、この不穏な報告の真相を確かめてほしい。
GID00051623	 メイ・ウォンはリベットシティの"シスター"という名の男を恐れている。彼女はあの男が奴隷商人だと思っているのだ。
GID00051624	俺が話したスーツの話を覚えているか?いかしてるね。ある間抜けが我々の貯蔵システムの再編成を命じたが、何も見つからないんだ。素晴らしい。連中も直ぐに気づくだろう。
GID00051625	Johnson、私は木箱を越えて、何の素材で出来てるかすら分からないスーツを一組持ってきた。君はこれが何なのか知ってるか?戦前の技術の産物のように見える。私達がここで倒した知識人は大部分が優れた技術者なんだろうな、だからその事を知ったときに頭を掻き毟ったんだろう。
GID00051626	神父は水を飲みながら、太い革ひもで首からつり下げられた分厚い革表紙の本を熱心に読んでいる。あなたが目の前まで近づくと、神父はようやく顔をあげた。
