GID99999990	// Fallout: New Vegas Japanese Language Data 
GID00078034	あのスーパーミュータントがあなたを食べなかったのが驚きだわ…それと Dean のことはいいわ。
GID00078035	で… 私がいくつかの言葉をしゃがれた声で言ったら、Vaultが開くって言うの? その彼女、若手女優は… 彼女がここを建てたわけじゃない、なぜ建設者はそうしたのかしら?
GID00078036	わかってる。密閉されたドア、セキュリティ… ほとんど要塞のよう。それが私たちがここに来てこじ開けるように命じられた理由だと思う?
GID00078037	ええ、まだ機能してる。それに関する大量のゴミデータがあって、基本的な手続きは今でもうまく動いてるようね。
GID00078038	あなたはほぼ何もかもを得ているみたい、私が引き出せるのもそう多くはない… "博士"。
GID00078039	分かります… 根本を調べてみましょう、最新の診断で…
GID00078040	Vera Keyesには… 大量のMed-Xが投与されたようね。その彼女の死体からそれは確かだと思う… それからこの辺りに大量の薬が転がってることからも確信が持てるわ。
GID00078041	…ここに医療報告書がある。彼女はある種の末期的症状だったみたい… 診断は最終的なものじゃないけど、きっと痛かったでしょうね。
GID00078042	これらの医療報告書が十分だとしたら、彼女が知っていたのかはっきりとは分からない。彼女はほとんど麻痺していたはずよ。
GID00078043	わかりました。喜んで答えさせてもらいます。
GID00078044	いいえ… 彼らはそれよりも深く色々なことができます。
GID00078045	私がBig EmptyでElijahを追跡している間に、彼はそこに埋められた医学研究施設の一つで私を捕らえました。
GID00078046	それは… 私の頭に何かをしました… それから幸運にも私は解放されました。今は十分に読むことが難しくて、何かが頭と言葉の間でどうも跳ね回って…
GID00078047	…それは文字ではなく最後には記号の寄せ集めになります。数学、公式、法手式はまだできます… 詩を書けなくなりました。
GID00078048	はい… 私は他の「患者」、および彼らに行われていたことに関する記録を見ました。幾人かは何も聞こえなくなりましたが静かになって。他のものは、ちょうど… 訳のわからないことを喋る残骸になりました。
GID00078049	決して戻りませんでした… そしてElijahはここへ来る途中だったので、私を直す何らかの手段があるのか確かめることが出来ませんでした…
GID00078050	…もしあなたが彼らが電極を私の頭蓋に突き刺して頭を懐中電灯に変えた時に起きた何かを直すことが出来てさえも。
GID00078051	そして私はここへ着いて声を切り離されました… 今、私は新しい声があります。Elijahが責任を持つべき別の問題です。
GID00078052	Dean? Dean Domino?
GID00078053	どうして彼が私を拷問したがったのよ?もしそのつもりだったら彼は歌手をやめるべきじゃなかったわね…それに私の様子から目を離さないでいたはずだし。
GID00078054	えっ?何かを開ける…私の声で。それが彼女の…誰かが私を鍵に使いたい理由ね。
GID00078055	分かったわ、やってみる…あなたが準備いいなら。
GID00078056	Vault の為に…でしょうね。それなら納得がいく。
GID00078057	音声ロックはどこに続くの?Sierra Madre vault ね。あれは音声認識よね。それで彼はそこへ行きたかったわけね。
GID00078058	納得がいくわ。それであの Clinic の遺体が…分かったわ。Dean はいつも変わってると感じてた、それに私を…観察してたわ。
GID00078059	[成功] [彼女は頷き、両手を上げて手の平を合わせ、180度の円弧を描き、元に戻した。]
GID00078060	[失敗] [彼女は目を回し、喋ろうとして口を開けたが、止めた。彼女の顔はいら立ちを見せている。]
GID00078061	Galaが終わって、Switching Stationが開いて ― Auto-Docが甲高い音をあげるほど酷く、Stationはもっと酷いと思う。
GID00078062	外に出て、ライトショーを見ました、そしてそれは私をカジノへ走らせるに十分でした。
GID00078063	また… ライトとスピーカーは私を案内を手伝っているように見えました… あなたの主があなたが死んだ場合に備えていたと推測します。
GID00078064	このフロアを割り当てられたことに関しては… 私の新しい声が原因でしょう。あなたの推測は私のものと同じくらい良いです。私をゲストとして認識したのでしょう。
GID00078065	考えられます。この場所は広大です… そして未だに動力、食料販売機、セキュリティがあります… これらは全て戦前のゲストのため?もしくは彼女のためでしょうか?
GID00078066	わかりました。準備が出来たらあなたは下のほうへ降りる… もしあなたが戻らなかったらどうする?
GID00078067	私は… ただあなたが準備が出来ているか確認したかっただけです。あなたが降りて行ったとき、それは私たちの為になるかもしれない… 私たちにはそれ以上必要ないでしょう。
GID00078068	それらの首輪を造った人物、彼はあなたを追って降りていくでしょう。そして彼はあなたを去らせません。彼は分け合う人ではなく、決してしませんでした。
GID00078069	[彼女は首輪を軽く叩き、そして本当に素早く手を開閉する。]
GID00078070	[彼女は首輪を軽く叩き、そして本当に素早く手を開閉する。]
GID00078071	[彼女はあなたのPip-Boy、彼女の首輪、そしてあなたの首輪を指差す。次に、ゆっくりと手を開閉する。]
GID00078072	[彼女はあなたの首輪と自分のものを指して、それからあなたのPip-Boyに頷きかけます。彼女は三角形の身ぶりをし、次にこれまでのように指で同じゆっくりとした脈動をします。]
GID00078073	愛情は人々に奇妙な行動をさせます。それに異論はないでしょう。あなたが連絡を取れないなら… 時々あなたを苛立たせるでしょう。
GID00078074	もし互いに愛し合っていて、彼らが一緒にいたのなら… 私はそれが問題の全てだと思います。
GID00078075	しかし彼女はそのサイドルームに居ました、まさに、その理由はカジノが彼女に休暇を取らせなかったからでしょう。そして彼がどこにいたか誰が知っていますか。
